companyName, stockName, high,low, open, close, volume, date
Sodexo, SW, 45.45000076293945, 45.45000076293945, 45.45000076293945, 45.45000076293945, 255.0, 2014-12-23
Sodexo, SW, 45.45000076293945, 45.45000076293945, 45.45000076293945, 45.45000076293945, 0.0, 2014-12-24
Sodexo, SW, 45.45000076293945, 45.45000076293945, 45.45000076293945, 45.45000076293945, 0.0, 2014-12-26
Sodexo, SW, 45.45000076293945, 45.45000076293945, 45.45000076293945, 45.45000076293945, 0.0, 2014-12-29
Sodexo, SW, 45.45000076293945, 45.45000076293945, 45.45000076293945, 45.45000076293945, 0.0, 2014-12-30
Sodexo, SW, 45.45000076293945, 45.45000076293945, 45.45000076293945, 45.45000076293945, 0.0, 2014-12-31
Sodexo, SW, 45.45000076293945, 45.45000076293945, 45.45000076293945, 45.45000076293945, 0.0, 2015-01-02
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 110.0, 2015-01-05
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 0.0, 2015-01-06
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 0.0, 2015-01-07
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 0.0, 2015-01-08
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 0.0, 2015-01-09
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 0.0, 2015-01-12
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 0.0, 2015-01-13
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 0.0, 2015-01-14
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 0.0, 2015-01-15
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 0.0, 2015-01-16
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 0.0, 2015-01-20
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 0.0, 2015-01-21
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 0.0, 2015-01-22
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 0.0, 2015-01-23
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 0.0, 2015-01-26
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 0.0, 2015-01-27
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 0.0, 2015-01-28
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 0.0, 2015-01-29
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 0.0, 2015-01-30
Sodexo, SW, 49.349998474121094, 49.349998474121094, 49.349998474121094, 49.349998474121094, 0.0, 2015-02-02
Sodexo, SW, 35.0, 33.5, 35.0, 33.5, 315.0, 2015-02-03
Sodexo, SW, 33.5, 33.5, 33.5, 33.5, 0.0, 2015-02-04
Sodexo, SW, 33.5, 33.5, 33.5, 33.5, 0.0, 2015-02-05
Sodexo, SW, 33.5, 33.5, 33.5, 33.5, 0.0, 2015-02-06
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 150.0, 2015-02-09
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-02-10
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-02-11
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-02-12
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-02-13
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-02-17
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-02-18
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-02-19
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-02-20
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-02-23
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-02-24
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-02-25
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-02-26
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-02-27
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-03-02
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-03-03
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-03-04
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-03-05
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-03-06
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-03-09
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-03-10
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-03-11
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-03-12
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-03-13
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-03-16
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-03-17
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-03-18
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-03-19
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-03-20
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-03-23
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-03-24
Sodexo, SW, 31.040000915527344, 31.040000915527344, 31.040000915527344, 31.040000915527344, 0.0, 2015-03-25
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 110.0, 2015-03-26
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-03-27
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-03-30
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-03-31
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-04-01
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-04-02
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-04-06
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-04-07
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-04-08
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-04-09
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-04-10
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-04-13
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-04-15
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-04-16
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-04-17
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-04-20
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-04-21
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-04-22
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-04-24
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-04-27
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-04-28
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-04-30
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-05-01
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-05-04
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-05-05
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-05-06
Sodexo, SW, 30.200000762939453, 30.200000762939453, 30.200000762939453, 30.200000762939453, 0.0, 2015-05-08
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 500.0, 2015-05-11
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-05-13
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-05-14
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-05-15
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-05-20
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-05-22
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-05-26
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-05-27
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-05-29
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-06-01
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-06-02
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-06-03
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-06-04
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-06-05
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-06-10
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-06-17
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-06-22
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-06-23
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-06-26
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-07-01
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-07-06
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-07-07
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-07-08
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-07-09
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-07-10
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-07-27
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-07-28
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-08-12
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-08-13
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-08-14
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-08-17
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-08-18
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-08-19
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-08-20
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-08-21
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-08-24
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-08-25
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-08-26
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-08-27
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-08-28
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-08-31
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-01
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-02
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-03
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-04
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-08
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-09
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-10
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-11
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-14
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-15
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-16
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-17
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-18
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-21
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-22
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-23
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-24
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-25
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-28
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-29
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-09-30
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-01
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-02
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-05
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-06
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-07
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-08
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-09
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-12
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-13
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-14
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-15
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-16
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-19
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-20
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-21
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-22
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-23
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-26
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-27
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-28
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-29
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-10-30
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-11-02
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-11-03
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-11-04
Sodexo, SW, 31.799999237060547, 31.799999237060547, 31.799999237060547, 31.799999237060547, 0.0, 2015-11-05
Sodexo, SW, 20.139999389648438, 20.139999389648438, 20.139999389648438, 20.139999389648438, 770.0, 2015-11-06
Sodexo, SW, 20.139999389648438, 20.139999389648438, 20.139999389648438, 20.139999389648438, 0.0, 2015-11-09
Sodexo, SW, 20.139999389648438, 20.139999389648438, 20.139999389648438, 20.139999389648438, 0.0, 2015-11-10
Sodexo, SW, 20.139999389648438, 20.139999389648438, 20.139999389648438, 20.139999389648438, 0.0, 2015-11-11
Sodexo, SW, 20.139999389648438, 20.139999389648438, 20.139999389648438, 20.139999389648438, 0.0, 2015-11-12
Sodexo, SW, 20.139999389648438, 20.139999389648438, 20.139999389648438, 20.139999389648438, 0.0, 2015-11-13
Sodexo, SW, 20.139999389648438, 20.139999389648438, 20.139999389648438, 20.139999389648438, 0.0, 2015-11-16
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 698.0, 2015-11-17
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-11-18
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-11-19
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-11-20
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-11-23
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-11-24
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-11-25
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-11-27
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-11-30
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-01
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-02
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-03
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-04
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-07
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-08
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-09
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-10
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-11
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-14
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-15
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-16
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-17
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-18
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-21
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-22
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-23
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-24
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-28
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-29
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-30
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2015-12-31
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2016-01-04
Sodexo, SW, 17.030000686645508, 17.030000686645508, 17.030000686645508, 17.030000686645508, 0.0, 2016-01-05
