CompanyName, StockName, High,Low, Open, Close, Volume, Date,Pattern_label,Pattern
Veolia,VIE,50.939998626709,45.7999992370606,46.9199981689453,48.1699981689453,640300, 2020-06-01,5,descending
Veolia,VIE,52.7999992370606,47.9700012207031,49,52.1500015258789,478700, 2020-06-02,5,descending
Veolia,VIE,57.1100006103516,51.2529983520508,52.1599998474121,54.939998626709,635500, 2020-06-03,5,descending
Veolia,VIE,57.6800003051758,49.8199996948242,55,51.3499984741211,389300, 2020-06-04,5,descending
Veolia,VIE,55.6100006103516,49.2200012207031,53.9000015258789,49.7299995422363,747300, 2020-06-05,5,descending
Veolia,VIE,51.9799995422363,49.375,51.9799995422363,50,498500, 2020-06-08,5,descending
Veolia,VIE,51.2900009155274,48.4850006103516,49.4900016784668,50,323500, 2020-06-09,5,descending
Veolia,VIE,53.4500007629395,49.7000007629395,50.6599998474121,51.9599990844727,312200, 2020-06-10,5,descending
Veolia,VIE,52.4500007629395,50.1199989318848,51.6500015258789,51.4500007629395,293800, 2020-06-11,5,descending
Veolia,VIE,55.1800003051758,45.0050010681152,54.5099983215332,46.8300018310547,557800, 2020-06-12,5,descending
Veolia,VIE,49.5299987792969,46.1399993896484,46.5200004577637,48.560001373291,508200, 2020-06-15,5,descending
Veolia,VIE,49.5,47.9199981689453,48.5999984741211,48.9000015258789,622700, 2020-06-16,5,descending
Veolia,VIE,49.4799995422363,48.5,49.060001373291,49.0299987792969,664000, 2020-06-17,5,descending
Veolia,VIE,49.1800003051758,47.5999984741211,48.6100006103516,48.9700012207031,803600, 2020-06-18,5,descending
Veolia,VIE,50.7299995422363,47.5349998474121,49.0800018310547,48.9599990844727,1335700, 2020-06-19,5,descending
Veolia,VIE,48.9679985046387,44.2099990844727,48.5099983215332,46.4599990844727,812500, 2020-06-22,5,descending
Veolia,VIE,48.3800010681152,45.4099998474121,47.1100006103516,46.2299995422363,716100, 2020-06-23,5,descending
Veolia,VIE,49.7799987792969,45.7799987792969,45.7900009155273,48.6599998474121,379600, 2020-06-24,5,descending
Veolia,VIE,55.1500015258789,48.3400001525879,49.0200004577637,53.3499984741211,815900, 2020-06-25,5,descending
Veolia,VIE,53.9500007629395,42,52.8600006103516,42.5400009155274,2834500, 2020-06-26,6,wedge
Veolia,VIE,44.5999984741211,42.2000007629395,43.9000015258789,42.8300018310547,379200, 2020-06-29,6,wedge
Veolia,VIE,44,41.0200004577637,42.4199981689453,43.3199996948242,386500, 2020-06-30,6,wedge
Veolia,VIE,44.2050018310547,40.8499984741211,43.0200004577637,41.4500007629395,320100, 2020-07-01,6,wedge
Veolia,VIE,44.4300003051758,41.8499984741211,41.9700012207031,42.7099990844727,280200, 2020-07-02,6,wedge
Veolia,VIE,44.5800018310547,42.5699996948242,43.2400016784668,44.2000007629395,233300, 2020-07-06,6,wedge
Veolia,VIE,43.9799995422363,41.6699981689453,43.9799995422363,42.2900009155273,218500, 2020-07-07,6,wedge
Veolia,VIE,43.4099998474121,42.0880012512207,42.6199989318848,43.2799987792969,200800, 2020-07-08,6,wedge
Veolia,VIE,44.6599998474121,42.2700004577637,43.3699989318848,42.3899993896484,358900, 2020-07-09,6,wedge
Veolia,VIE,42.1699981689453,38.2000007629395,42.1699981689453,38.8600006103516,304400, 2020-07-10,6,wedge
Veolia,VIE,40.0849990844727,38.2200012207031,39.5200004577637,38.3499984741211,223700, 2020-07-13,6,wedge
Veolia,VIE,40.8499984741211,38.5480003356934,39.1300010681152,40.810001373291,361800, 2020-07-14,6,wedge
Veolia,VIE,43,40.1100006103516,42.5499992370605,42.0200004577637,280600, 2020-07-15,6,wedge
Veolia,VIE,42.2400016784668,39.9169998168945,41.7299995422363,41.6800003051758,201400, 2020-07-16,6,wedge
Veolia,VIE,43.1199989318848,40.25,41.6599998474121,42.9099998474121,239300, 2020-07-17,6,wedge
Veolia,VIE,43.7999992370605,41.75,43.0800018310547,42.7599983215332,190900, 2020-07-20,6,wedge
Veolia,VIE,43.1599998474121,39,43.1199989318848,39.0499992370605,255800, 2020-07-21,6,wedge
Veolia,VIE,39.4860000610352,38.0999984741211,39.0299987792969,39.25,120800, 2020-07-22,6,wedge
Veolia,VIE,40.2200012207031,37.4799995422363,39.4000015258789,37.9500007629395,141500, 2020-07-23,6,wedge
Veolia,VIE,38.0299987792969,36.2200012207031,37.7200012207031,37.6300010681152,116200, 2020-07-24,6,wedge
Veolia,VIE,38.689998626709,37.3740005493164,37.7400016784668,38.4199981689453,99300, 2020-07-27,6,wedge
Veolia,VIE,38.7000007629395,37,38.0900001525879,38.4000015258789,182500, 2020-07-28,6,wedge
Veolia,VIE,38.7099990844727,36.9199981689453,38.7000007629395,37.3699989318848,114200, 2020-07-29,6,wedge
Veolia,VIE,38.5,36.939998626709,36.939998626709,37.6300010681152,108700, 2020-07-30,6,wedge
Veolia,VIE,37.6599998474121,34.8300018310547,37.6199989318848,36.6100006103516,175000, 2020-07-31,6,wedge
Veolia,VIE,37.310001373291,36.0699996948242,36.4000015258789,36.8499984741211,139700, 2020-08-03,6,wedge
Veolia,VIE,37.1100006103516,35.5099983215332,36.8699989318848,36.0699996948242,133600, 2020-08-04,6,wedge
Veolia,VIE,36.4049987792969,34.6049995422363,36.3699989318848,35.4300003051758,150800, 2020-08-05,6,wedge
Veolia,VIE,35.6399993896484,34.6500015258789,35.6300010681152,35.060001373291,103500, 2020-08-06,6,wedge
Veolia,VIE,37.6599998474121,34.9650001525879,35.0499992370605,37.2900009155273,144100, 2020-08-07,6,wedge
Veolia,VIE,38.25,36.4799995422363,37.3300018310547,37.5699996948242,100900, 2020-08-10,6,wedge
Veolia,VIE,37.7099990844727,36.0099983215332,37.7099990844727,36.3800010681152,159700, 2020-08-11,6,wedge
Veolia,VIE,38.9700012207031,35.9799995422363,36.7000007629395,38.4099998474121,131700, 2020-08-12,6,wedge
Veolia,VIE,39.75,35,39.75,38.6300010681152,437700, 2020-08-13,6,wedge
Veolia,VIE,38.7900009155273,36.1199989318848,38.4900016784668,36.1199989318848,156600, 2020-08-14,6,wedge
Veolia,VIE,36.7599983215332,34.7000007629395,36.310001373291,35.2299995422363,305000, 2020-08-17,6,wedge
Veolia,VIE,36.9000015258789,35,35.3600006103516,35.5099983215332,183300, 2020-08-18,6,wedge
Veolia,VIE,35.8699989318848,34.25,35.7999992370605,34.4599990844727,176000, 2020-08-19,6,wedge
Veolia,VIE,35.6749992370605,34.1100006103516,34.1100006103516,35.3499984741211,134500, 2020-08-20,6,wedge
Veolia,VIE,35.5999984741211,34.4300003051758,35.3400001525879,35.2200012207031,139500, 2020-08-21,6,wedge
Veolia,VIE,35.5499992370605,33.0699996948242,35.4900016784668,33.2299995422363,247100, 2020-08-24,6,wedge
Veolia,VIE,35.1800003051758,32.6510009765625,33.060001373291,34.6399993896484,143500, 2020-08-25,6,wedge
Veolia,VIE,34.9799995422363,33.5299987792969,34.5499992370605,33.5999984741211,51700, 2020-08-26,6,wedge
Veolia,VIE,33.9599990844727,32.310001373291,33.9599990844727,33.2000007629395,135500, 2020-08-27,6,wedge
Veolia,VIE,33.9000015258789,32.3400001525879,33.4199981689453,32.6300010681152,121100, 2020-08-28,6,wedge
Veolia,VIE,34.7900009155273,32.4900016784668,32.4900016784668,33.689998626709,268600, 2020-08-31,6,wedge
Veolia,VIE,33.4099998474121,30.3700008392334,33.2999992370605,30.9599990844727,207300, 2020-09-01,6,wedge
Veolia,VIE,32.7000007629395,30.5610008239746,30.7900009155273,32.6300010681152,81800, 2020-09-02,6,wedge
Veolia,VIE,32.6469993591309,30.2299995422363,32.4900016784668,30.2800006866455,169000, 2020-09-03,6,wedge
Veolia,VIE,32.1500015258789,28.3500003814697,30.3199996948242,31.75,179900, 2020-09-04,6,wedge
Veolia,VIE,33.4300003051758,30.9799995422363,31.5200004577637,32.7900009155273,158100, 2020-09-08,6,wedge
Veolia,VIE,33.5,32.2799987792969,32.7599983215332,33.2000007629395,111900, 2020-09-09,6,wedge
Veolia,VIE,33.9900016784668,31.7099990844727,33.5400009155273,31.8600006103516,122400, 2020-09-10,6,wedge
Veolia,VIE,32.6500015258789,30.6900005340576,32.2099990844727,30.9400005340576,77400, 2020-09-11,6,wedge
Veolia,VIE,36.2299995422363,31.5,31.5,35.1599998474121,278200, 2020-09-14,6,wedge
Veolia,VIE,37.3699989318848,34.0200004577637,35.0800018310547,34.2999992370605,147600, 2020-09-15,6,wedge
Veolia,VIE,36.0849990844727,33.6949996948242,34.8300018310547,33.8300018310547,143500, 2020-09-16,6,wedge
Veolia,VIE,34.6800003051758,31.8700008392334,33.4000015258789,32.0499992370605,160300, 2020-09-17,6,wedge
Veolia,VIE,32.5400009155273,28.7700004577637,32.5400009155273,29.7399997711182,1215900, 2020-09-18,6,wedge
Veolia,VIE,29.3050003051758,26.8199996948242,28.9200000762939,26.9799995422363,318700, 2020-09-21,6,wedge
Veolia,VIE,27.6700000762939,25.7099990844727,27,26.9599990844727,195100, 2020-09-22,6,wedge
Veolia,VIE,27.9899997711182,25.7000007629395,26.7199993133545,25.7800006866455,172300, 2020-09-23,6,wedge
Veolia,VIE,26.4799995422363,25.0200004577637,25.6900005340576,25.4799995422363,187600, 2020-09-24,6,wedge
Veolia,VIE,27.3700008392334,25.3799991607666,25.4599990844727,26.8299999237061,154000, 2020-09-25,3,ascending
Veolia,VIE,27.3999996185303,26.0400009155273,27.1499996185303,26.4799995422363,118800, 2020-09-28,3,ascending
Veolia,VIE,28.5,26.5499992370605,26.5499992370605,27.6100006103516,156900, 2020-09-29,3,ascending
Veolia,VIE,28.3700008392334,27.3099994659424,27.6100006103516,28.0799999237061,249100, 2020-09-30,3,ascending
Veolia,VIE,29.0200004577637,27.9599990844727,28.1599998474121,28.5900001525879,612900, 2020-10-01,3,ascending
Veolia,VIE,29.3700008392334,27.9099998474121,28.2700004577637,28.5100002288818,118900, 2020-10-02,3,ascending
Veolia,VIE,31.9850006103516,28.3299999237061,28.8600006103516,31.7099990844727,178000, 2020-10-05,3,ascending
Veolia,VIE,32.4000015258789,29.7199993133545,31.7399997711182,30.1499996185303,151200, 2020-10-06,3,ascending
Veolia,VIE,32.0800018310547,30.4699993133545,30.4699993133545,31.6299991607666,114000, 2020-10-07,3,ascending
Veolia,VIE,32.7999992370605,30.2099990844727,32.0499992370605,30.8799991607666,93000, 2020-10-08,3,ascending
Veolia,VIE,31.4500007629395,30.5349998474121,31.1499996185303,31.2900009155273,74600, 2020-10-09,3,ascending
Veolia,VIE,31.9150009155273,30.4500007629395,31.5599994659424,31.5799999237061,91100, 2020-10-12,3,ascending
Veolia,VIE,32.4000015258789,30.6200008392334,31.3199996948242,32.1599998474121,192500, 2020-10-13,3,ascending
Veolia,VIE,32.439998626709,30.4899997711182,32.3600006103516,30.5100002288818,128700, 2020-10-14,3,ascending
Veolia,VIE,30.9500007629395,29.5799999237061,30.0699996948242,30.5300006866455,94800, 2020-10-15,3,ascending
Veolia,VIE,33.7449989318848,30.2000007629395,30.2000007629395,33.4599990844727,152200, 2020-10-16,3,ascending
Veolia,VIE,34.3899993896484,29.5300006866455,33.5400009155273,30.0699996948242,280000, 2020-10-19,3,ascending
Veolia,VIE,31.9990005493164,29.3010005950928,30.3099994659424,31.7299995422363,207800, 2020-10-20,3,ascending
Veolia,VIE,32.1800003051758,30.2199993133545,31.7000007629395,30.2800006866455,165700, 2020-10-21,3,ascending
Veolia,VIE,33.560001373291,30.0699996948242,30.0699996948242,32.0699996948242,148300, 2020-10-22,3,ascending
Veolia,VIE,32.75,31.25,32.4099998474121,32.7400016784668,90900, 2020-10-23,3,ascending
Veolia,VIE,32.9799995422363,31.2099990844727,31.8700008392334,32.060001373291,121000, 2020-10-26,3,ascending
Veolia,VIE,33.8899993896484,31.3250007629395,33.0950012207031,33.2900009155273,110800, 2020-10-27,3,ascending
Veolia,VIE,33.2200012207031,31.5599994659424,32.3699989318848,32.5400009155273,106600, 2020-10-28,3,ascending
Veolia,VIE,32.9650001525879,31.1299991607666,32.3600006103516,32.7200012207031,208400, 2020-10-29,3,ascending
Veolia,VIE,33.310001373291,30.7000007629395,33.310001373291,31.9099998474121,135700, 2020-10-30,3,ascending
Veolia,VIE,33.6800003051758,31.5249996185303,31.9799995422363,33.0699996948242,94700, 2020-11-02,1,double top
Veolia,VIE,36.189998626709,32.8300018310547,33.25,35.0200004577637,159600, 2020-11-03,1,double top
Veolia,VIE,39.2299995422363,34.4099998474121,34.4099998474121,37.8800010681152,263700, 2020-11-04,1,double top
Veolia,VIE,39.4700012207031,36.3300018310547,38.4700012207031,38.5400009155273,196800, 2020-11-05,1,double top
Veolia,VIE,40.3800010681152,35.8199996948242,39.0200004577637,36.1599998474121,219000, 2020-11-06,1,double top
Veolia,VIE,39.5900001525879,36.439998626709,37.8800010681152,36.75,222000, 2020-11-09,1,double top
Veolia,VIE,38.0449981689453,35.7200012207031,37.2799987792969,37,215400, 2020-11-10,1,double top
Veolia,VIE,36.2649993896484,33.060001373291,33.4099998474121,35.2700004577637,234200, 2020-11-11,1,double top
Veolia,VIE,35.685001373291,32.1399993896484,34.7999992370605,33.0900001525879,178600, 2020-11-12,1,double top
Veolia,VIE,35.1650009155273,33.4000015258789,33.4000015258789,33.9199981689453,109400, 2020-11-13,1,double top
Veolia,VIE,35.2000007629395,33.6399993896484,34.1500015258789,34.9900016784668,106300, 2020-11-16,1,double top
Veolia,VIE,35.3699989318848,34.1450004577637,35.1199989318848,34.7400016784668,66200, 2020-11-17,1,double top
Veolia,VIE,35.2099990844727,33.4599990844727,35.0999984741211,33.6199989318848,76100, 2020-11-18,1,double top
Veolia,VIE,35.6800003051758,33.2799987792969,33.9500007629395,34.9000015258789,163100, 2020-11-19,1,double top
Veolia,VIE,35.3600006103516,33.4900016784668,34.4799995422363,34.9799995422363,191700, 2020-11-20,1,double top
Veolia,VIE,35.689998626709,34.4300003051758,35.6500015258789,34.7599983215332,209200, 2020-11-23,1,double top
Veolia,VIE,36.6599998474121,34.2099990844727,35.3699989318848,36.4099998474121,221700, 2020-11-24,1,double top
Veolia,VIE,38.9700012207031,35.7999992370605,36.6599998474121,37.7999992370605,92700, 2020-11-25,1,double top
Veolia,VIE,39.939998626709,37.7599983215332,38.2999992370605,39.4700012207031,77600, 2020-11-27,1,double top
Veolia,VIE,39.7999992370605,37.3800010681152,39.7999992370605,38.3400001525879,155000, 2020-11-30,1,double top
Veolia,VIE,40.2900009155273,37.939998626709,37.939998626709,39.7200012207031,100300, 2020-12-01,1,double top
Veolia,VIE,40.2799987792969,38.0530014038086,39.2200012207031,39.9900016784668,114000, 2020-12-02,1,double top
Veolia,VIE,40.810001373291,38.5800018310547,40.2799987792969,39.3699989318848,322700, 2020-12-03,1,double top
Veolia,VIE,40.3300018310547,38.5050010681152,38.7999992370605,39.75,371500, 2020-12-04,1,double top
Veolia,VIE,40.5,38.2900009155273,40.2949981689453,38.560001373291,138200, 2020-12-07,1,double top
Veolia,VIE,39.3300018310547,37.2750015258789,37.2750015258789,39.1599998474121,207400, 2020-12-08,1,double top
Veolia,VIE,39.5900001525879,37.7700004577637,39.5900001525879,38.5099983215332,149600, 2020-12-09,1,double top
Veolia,VIE,40.310001373291,37.9000015258789,38.4599990844727,39.8600006103516,192600, 2020-12-10,1,double top
Veolia,VIE,41.1699981689453,38.0099983215332,39.7999992370605,39.9199981689453,375100, 2020-12-11,1,double top
Veolia,VIE,41.6100006103516,39.0470008850098,40.8899993896484,39.3400001525879,367700, 2020-12-14,5,descending
Veolia,VIE,40.189998626709,37.9599990844727,38.4650001525879,39.9000015258789,205000, 2020-12-15,5,descending
Veolia,VIE,40.4949989318848,38.2799987792969,39.9900016784668,38.4199981689453,193300, 2020-12-16,5,descending
Veolia,VIE,39.2299995422363,37.3300018310547,37.5149993896484,37.75,240900, 2020-12-17,5,descending
Veolia,VIE,38.1199989318848,34.4000015258789,38.1199989318848,34.9900016784668,1627800, 2020-12-18,5,descending
Veolia,VIE,34.9949989318848,32.8600006103516,33.8499984741211,34.1500015258789,372400, 2020-12-21,5,descending
Veolia,VIE,36.1399993896484,34.3600006103516,34.5,36.0099983215332,259100, 2020-12-22,5,descending
Veolia,VIE,37.5200004577637,35.7700004577637,36.439998626709,36.7700004577637,177100, 2020-12-23,5,descending
Veolia,VIE,37.9500007629395,36.5200004577637,37.9500007629395,36.5200004577637,51300, 2020-12-24,5,descending
Veolia,VIE,38.0999984741211,36.4199981689453,37.2700004577637,37,288000, 2020-12-28,5,descending
Veolia,VIE,37.5099983215332,35.9589996337891,37.439998626709,36.3600006103516,116000, 2020-12-29,5,descending
Veolia,VIE,37.9500007629395,36.1500015258789,36.4500007629395,37.189998626709,107900, 2020-12-30,5,descending
Veolia,VIE,37.560001373291,35.4099998474121,37.2700004577637,35.9700012207031,162100, 2020-12-31,5,descending
Veolia,VIE,37.6199989318848,35.7000007629395,36.0299987792969,36.6300010681152,205600, 2021-01-04,5,descending
Veolia,VIE,37.2799987792969,36.25,36.7299995422363,36.8899993896484,126300, 2021-01-05,5,descending
Veolia,VIE,38.9500007629395,36.75,36.9199981689453,37.8400001525879,168700, 2021-01-06,5,descending
Veolia,VIE,40.0999984741211,38.3499984741211,38.3499984741211,38.9199981689453,155000, 2021-01-07,5,descending
Veolia,VIE,40,38.1399993896484,39.2799987792969,39.2400016784668,109900, 2021-01-08,5,descending
Veolia,VIE,39.5950012207031,37.2999992370605,39.5200004577637,37.7400016784668,117700, 2021-01-11,5,descending
Veolia,VIE,38.5200004577637,37,37.8699989318848,37.7799987792969,125800, 2021-01-12,5,descending
Veolia,VIE,37.9099998474121,35.7799987792969,37.9099998474121,36.25,167400, 2021-01-13,5,descending
Veolia,VIE,37.4550018310547,35.810001373291,36.2900009155273,36.6500015258789,131200, 2021-01-14,5,descending
Veolia,VIE,37.0400009155273,35.0299987792969,36.310001373291,36.0900001525879,163100, 2021-01-15,5,descending
Veolia,VIE,36.8899993896484,35.25,36.7900009155273,36.0900001525879,194700, 2021-01-19,5,descending
Veolia,VIE,36.3699989318848,34.5200004577637,36.1300010681152,35.4599990844727,134300, 2021-01-20,5,descending
Veolia,VIE,36.2400016784668,33.5099983215332,36.2400016784668,33.939998626709,109500, 2021-01-21,5,descending
Veolia,VIE,35.0349998474121,33.5800018310547,33.9599990844727,34.8699989318848,115300, 2021-01-22,5,descending
Veolia,VIE,36.7299995422363,34.1100006103516,34.7999992370605,36.6800003051758,112100, 2021-01-25,5,descending
Veolia,VIE,36.9599990844727,35.0699996948242,36.9599990844727,35.7099990844727,195000, 2021-01-26,5,descending
Veolia,VIE,37.3300018310547,34.3250007629395,35.060001373291,35.2700004577637,164000, 2021-01-27,5,descending
Veolia,VIE,37.0449981689453,34.6699981689453,35.7799987792969,35.1699981689453,104300, 2021-01-28,5,descending
Veolia,VIE,36.2799987792969,33.7799987792969,35.4099998474121,34.6800003051758,136000, 2021-01-29,5,descending
Veolia,VIE,53.1500015258789,52.5999984741211,52.7099990844727,52.8050003051758,13444800, 2021-02-01,5,descending
